user_id,daily_travel_km,electricity_usage_kwh,diet_type,shopping_score,carbon_footprint,electricity_mobile_kwh,electricity_laptop_kwh,electricity_desktop_kwh,electricity_tv_kwh,electricity_tablet_kwh,travel_aboveground_rail_km,travel_underground_rail_km,travel_bus_km,travel_auto_motorcycle_km
2159,10,670,Vegetarian,6,4.306372847764413,33.5,134,167.5,234.5,100.5,1.5,2,3,3.5
2162,94,423,Vegetarian,1,4.32472311007816,21.15,84.6,105.75,148.05,63.45,14.1,18.8,28.2,32.9
2165,9,419,Vegetarian,2,1.0478110413260384,20.95,83.8,104.75,146.65,62.85,1.35,1.8,2.7,3.15
2168,21,136,Vegetarian,3,0.5853068841369625,6.8,27.2,34,47.6,20.4,3.15,4.2,6.3,7.35
2171,52,868,Vegetarian,1,4.61535567120232,43.4,173.6,217,303.8,130.2,7.8,10.4,15.6,18.2
2174,7,629,Vegetarian,6,0.6515669070079784,31.45,125.8,157.25,220.15,94.35,1.05,1.4,2.1,2.45
2177,26,582,Vegetarian,4,5.380291905324553,29.1,116.4,145.5,203.7,87.3,3.9,5.2,7.8,9.1
2180,98,161,Vegetarian,10,2.873546706877085,8.05,32.2,40.25,56.35,24.15,14.7,19.6,29.4,34.3
2183,10,213,Vegetarian,5,2.2917973356452865,10.65,42.6,53.25,74.55,31.95,1.5,2,3,3.5
2186,22,663,Vegetarian,10,1.5609247742300754,33.15,132.6,165.75,232.05,99.45,3.3,4.4,6.6,7.7
2189,54,304,Vegetarian,7,1.8108389457994658,15.2,60.8,76,106.4,45.6,8.1,10.8,16.2,18.9
2192,33,365,Vegetarian,3,1.9442111648470102,18.25,73,91.25,127.75,54.75,4.95,6.6,9.9,11.55
2195,16,307,Vegetarian,8,2.148915814683126,15.35,61.4,76.75,107.45,46.05,2.4,3.2,4.8,5.6
2198,95,630,Vegetarian,2,1.4742573112949937,31.5,126,157.5,220.5,94.5,14.25,19,28.5,33.25
2201,85,733,Vegetarian,3,3.3801930424635054,36.65,146.6,183.25,256.55,109.95,12.75,17,25.5,29.75
2204,73,802,Vegetarian,6,3.907952145496048,40.1,160.4,200.5,280.7,120.3,10.95,14.6,21.9,25.55
2207,27,466,Vegetarian,3,1.8742044131042257,23.3,93.2,116.5,163.1,69.9,4.05,5.4,8.1,9.45
2210,78,782,Vegetarian,9,4.1334232359871095,39.1,156.4,195.5,273.7,117.3,11.7,15.6,23.4,27.3
2213,27,690,Vegetarian,7,0.7251882570803282,34.5,138,172.5,241.5,103.5,4.05,5.4,8.1,9.45
2216,88,239,Vegetarian,7,4.167225964616236,11.95,47.8,59.75,83.65,35.85,13.2,17.6,26.4,30.8
2219,19,457,Vegetarian,2,3.7006400436268247,22.85,91.4,114.25,159.95,68.55,2.85,3.8,5.7,6.65
2222,3,317,Vegetarian,10,2.394265245043142,15.85,63.4,79.25,110.95,47.55,0.45,0.6,0.9,1.05
2225,9,380,Vegetarian,1,4.466105327139285,19,76,95,133,57,1.35,1.8,2.7,3.15
2228,51,431,Vegetarian,3,0.8950298089748489,21.55,86.2,107.75,150.85,64.65,7.65,10.2,15.3,17.85
2231,12,928,Vegetarian,2,3.089907202001359,46.4,185.6,232,324.8,139.2,1.8,2.4,3.6,4.2
2234,82,229,Vegetarian,6,2.096323777093762,11.45,45.8,57.25,80.15,34.35,12.3,16.4,24.6,28.7
2237,37,519,Vegetarian,4,4.903021312408281,25.95,103.8,129.75,181.65,77.85,5.55,7.4,11.1,12.95
2240,65,537,Vegetarian,5,3.128776738318841,26.85,107.4,134.25,187.95,80.55,9.75,13,19.5,22.75
2243,87,564,Vegetarian,1,3.2363843418004983,28.2,112.8,141,197.4,84.6,13.05,17.4,26.1,30.45
2246,18,195,Vegetarian,8,0.9291437925104863,9.75,39,48.75,68.25,29.25,2.7,3.6,5.4,6.3
2249,37,725,Vegetarian,6,3.0529263722572404,36.25,145,181.25,253.75,108.75,5.55,7.4,11.1,12.95
2252,74,268,Vegetarian,10,0.9934309440774381,13.4,53.6,67,93.8,40.2,11.1,14.8,22.2,25.9
2255,52,452,Vegetarian,8,3.086839397907056,22.6,90.4,113,158.2,67.8,7.8,10.4,15.6,18.2
2258,55,683,Vegetarian,7,2.8602642252844808,34.15,136.6,170.75,239.05,102.45,8.25,11,16.5,19.25
2261,42,139,Vegetarian,9,0.6520161913009077,6.95,27.8,34.75,48.65,20.85,6.3,8.4,12.6,14.7
2264,88,797,Vegetarian,9,2.5167604058784923,39.85,159.4,199.25,278.95,119.55,13.2,17.6,26.4,30.8
2267,43,915,Vegetarian,6,5.229369030093116,45.75,183,228.75,320.25,137.25,6.45,8.6,12.9,15.05
2270,96,740,Vegetarian,7,2.136146489377009,37,148,185,259,111,14.4,19.2,28.8,33.6
2273,20,866,Vegetarian,5,1.533895933850269,43.3,173.2,216.5,303.1,129.9,3,4,6,7
2276,71,559,Vegetarian,10,2.2183614605756192,27.95,111.8,139.75,195.65,83.85,10.65,14.2,21.3,24.85
2279,54,506,Vegetarian,4,1.85264893593676,25.3,101.2,126.5,177.1,75.9,8.1,10.8,16.2,18.9
2282,69,306,Vegetarian,2,4.143679435768064,15.3,61.2,76.5,107.1,45.9,10.35,13.8,20.7,24.15
2285,5,472,Vegetarian,6,3.479975567214344,23.6,94.4,118,165.2,70.8,0.75,1,1.5,1.75
2288,100,630,Vegetarian,2,2.235428524366664,31.5,126,157.5,220.5,94.5,15,20,30,35
2291,19,968,Vegetarian,8,1.3194435238011448,48.4,193.6,242,338.8,145.2,2.85,3.8,5.7,6.65
2294,16,533,Vegetarian,4,1.6704761458963264,26.65,106.6,133.25,186.55,79.95,2.4,3.2,4.8,5.6
2297,80,910,Vegetarian,10,2.0297742741351406,45.5,182,227.5,318.5,136.5,12,16,24,28
2300,46,301,Vegetarian,5,0.8847332970455636,15.05,60.2,75.25,105.35,45.15,6.9,9.2,13.8,16.1
2303,27,595,Vegetarian,1,4.625818214992947,29.75,119,148.75,208.25,89.25,4.05,5.4,8.1,9.45
2306,56,881,Vegetarian,10,4.615683373523823,44.05,176.2,220.25,308.35,132.15,8.4,11.2,16.8,19.6
2309,99,168,Vegetarian,8,1.8597950865160886,8.4,33.6,42,58.8,25.2,14.85,19.8,29.7,34.65
2312,57,868,Vegetarian,1,4.07180798149281,43.4,173.6,217,303.8,130.2,8.55,11.4,17.1,19.95
2315,44,621,Vegetarian,5,2.886833730087952,31.05,124.2,155.25,217.35,93.15,6.6,8.8,13.2,15.4
2318,75,790,Vegetarian,6,3.8660155118786856,39.5,158,197.5,276.5,118.5,11.25,15,22.5,26.25
2321,66,445,Vegetarian,8,0.9765520920793104,22.25,89,111.25,155.75,66.75,9.9,13.2,19.8,23.1
2324,14,640,Vegetarian,7,5.436053139608621,32,128,160,224,96,2.1,2.8,4.2,4.9
2327,23,883,Vegetarian,4,2.820038616945314,44.15,176.6,220.75,309.05,132.45,3.45,4.6,6.9,8.05
2330,68,967,Vegetarian,4,3.5063415969109695,48.35,193.4,241.75,338.45,145.05,10.2,13.6,20.4,23.8
2333,67,986,Vegetarian,2,3.804255875169596,49.3,197.2,246.5,345.1,147.9,10.05,13.4,20.1,23.45
2336,75,428,Vegetarian,1,3.169027964118836,21.4,85.6,107,149.8,64.2,11.25,15,22.5,26.25
2339,62,715,Vegetarian,9,3.374418467885575,35.75,143,178.75,250.25,107.25,9.3,12.4,18.6,21.7
2342,20,599,Vegetarian,9,1.3493819822850068,29.95,119.8,149.75,209.65,89.85,3,4,6,7
2345,61,926,Vegetarian,9,5.282675953631113,46.3,185.2,231.5,324.1,138.9,9.15,12.2,18.3,21.35
2348,94,461,Vegetarian,9,2.1063504919747857,23.05,92.2,115.25,161.35,69.15,14.1,18.8,28.2,32.9
2351,37,503,Vegetarian,7,2.4927665826761585,25.15,100.6,125.75,176.05,75.45,5.55,7.4,11.1,12.95
2354,61,300,Vegetarian,5,3.96635042261122,15,60,75,105,45,9.15,12.2,18.3,21.35
2357,55,364,Vegetarian,3,3.437762666535044,18.2,72.8,91,127.4,54.6,8.25,11,16.5,19.25
2360,15,813,Vegetarian,2,3.5425437935718955,40.65,162.6,203.25,284.55,121.95,2.25,3,4.5,5.25
2363,46,103,Vegetarian,5,2.029383749175339,5.15,20.6,25.75,36.05,15.45,6.9,9.2,13.8,16.1
2366,88,639,Vegetarian,8,2.7219003196537486,31.95,127.8,159.75,223.65,95.85,13.2,17.6,26.4,30.8
2369,46,756,Vegetarian,1,0.9866926019471524,37.8,151.2,189,264.6,113.4,6.9,9.2,13.8,16.1
2372,91,477,Vegetarian,1,5.2851744717465,23.85,95.4,119.25,166.95,71.55,13.65,18.2,27.3,31.85
2375,34,738,Vegetarian,2,1.9976643472306983,36.9,147.6,184.5,258.3,110.7,5.1,6.8,10.2,11.9
2378,15,866,Vegetarian,3,5.093380124449035,43.3,173.2,216.5,303.1,129.9,2.25,3,4.5,5.25
2381,68,689,Vegetarian,5,2.7170976873178616,34.45,137.8,172.25,241.15,103.35,10.2,13.6,20.4,23.8
2384,50,759,Vegetarian,2,4.765638764723848,37.95,151.8,189.75,265.65,113.85,7.5,10,15,17.5
2387,72,877,Vegetarian,10,3.658839653624886,43.85,175.4,219.25,306.95,131.55,10.8,14.4,21.6,25.2
2390,67,313,Vegetarian,2,1.1304807530779322,15.65,62.6,78.25,109.55,46.95,10.05,13.4,20.1,23.45
2393,44,927,Vegetarian,8,3.8490771012679725,46.35,185.4,231.75,324.45,139.05,6.6,8.8,13.2,15.4
2396,81,181,Vegetarian,1,3.9942404432312397,9.05,36.2,45.25,63.35,27.15,12.15,16.2,24.3,28.35
2399,28,555,Vegetarian,3,1.7014686786856514,27.75,111,138.75,194.25,83.25,4.2,5.6,8.4,9.8
2402,52,468,Vegetarian,3,0.6437040291842362,23.4,93.6,117,163.8,70.2,7.8,10.4,15.6,18.2
2405,65,613,Vegetarian,7,2.2035879915708723,30.65,122.6,153.25,214.55,91.95,9.75,13,19.5,22.75
2408,8,467,Vegetarian,5,3.511412931256041,23.35,93.4,116.75,163.45,70.05,1.2,1.6,2.4,2.8
2411,12,878,Vegetarian,1,1.8077810981369775,43.9,175.6,219.5,307.3,131.7,1.8,2.4,3.6,4.2
2414,3,580,Vegetarian,9,3.411822680545817,29,116,145,203,87,0.45,0.6,0.9,1.05
2417,32,968,Vegetarian,5,1.2944450842978674,48.4,193.6,242,338.8,145.2,4.8,6.4,9.6,11.2
2420,90,921,Vegetarian,1,4.558845757548296,46.05,184.2,230.25,322.35,138.15,13.5,18,27,31.5
2423,24,926,Vegetarian,3,0.6499187107548144,46.3,185.2,231.5,324.1,138.9,3.6,4.8,7.2,8.4
2426,33,901,Vegetarian,3,3.2029533021054424,45.05,180.2,225.25,315.35,135.15,4.95,6.6,9.9,11.55
2429,83,352,Vegetarian,4,3.2078137493805423,17.6,70.4,88,123.2,52.8,12.45,16.6,24.9,29.05
2432,14,667,Vegetarian,6,3.9010431463183286,33.35,133.4,166.75,233.45,100.05,2.1,2.8,4.2,4.9
2435,82,945,Vegetarian,9,2.827622403514405,47.25,189,236.25,330.75,141.75,12.3,16.4,24.6,28.7
2438,15,879,Vegetarian,2,2.0946743413711677,43.95,175.8,219.75,307.65,131.85,2.25,3,4.5,5.25
2441,57,341,Vegetarian,6,2.1306242774957678,17.05,68.2,85.25,119.35,51.15,8.55,11.4,17.1,19.95
2444,58,363,Vegetarian,5,3.260884561917967,18.15,72.6,90.75,127.05,54.45,8.7,11.6,17.4,20.3
2447,76,603,Vegetarian,1,2.4351953244874034,30.15,120.6,150.75,211.05,90.45,11.4,15.2,22.8,26.6
2450,76,387,Vegetarian,4,3.5986861394694483,19.35,77.4,96.75,135.45,58.05,11.4,15.2,22.8,26.6
2453,28,298,Vegetarian,6,3.6527370605647316,14.9,59.6,74.5,104.3,44.7,4.2,5.6,8.4,9.8
2456,13,891,Vegetarian,8,2.913009020939694,44.55,178.2,222.75,311.85,133.65,1.95,2.6,3.9,4.55
2459,94,452,Vegetarian,7,1.4837161855979897,22.6,90.4,113,158.2,67.8,14.1,18.8,28.2,32.9
2462,37,786,Vegetarian,1,2.5572910637109816,39.3,157.2,196.5,275.1,117.9,5.55,7.4,11.1,12.95
2465,93,742,Vegetarian,5,5.385724871830218,37.1,148.4,185.5,259.7,111.3,13.95,18.6,27.9,32.55
2468,33,177,Vegetarian,6,1.4918890436158534,8.85,35.4,44.25,61.95,26.55,4.95,6.6,9.9,11.55
2471,62,556,Vegetarian,1,3.4056561568534365,27.8,111.2,139,194.6,83.4,9.3,12.4,18.6,21.7
2474,98,724,Vegetarian,10,3.9216624282099186,36.2,144.8,181,253.4,108.6,14.7,19.6,29.4,34.3
2477,41,679,Vegetarian,3,0.8098676334359729,33.95,135.8,169.75,237.65,101.85,6.15,8.2,12.3,14.35
2480,31,662,Vegetarian,6,4.666933220213981,33.1,132.4,165.5,231.7,99.3,4.65,6.2,9.3,10.85
2483,20,456,Vegetarian,5,4.108145509787439,22.8,91.2,114,159.6,68.4,3,4,6,7
2486,57,129,Vegetarian,9,3.639571844437947,6.45,25.8,32.25,45.15,19.35,8.55,11.4,17.1,19.95
2489,27,183,Vegetarian,9,0.8625195228165939,9.15,36.6,45.75,64.05,27.45,4.05,5.4,8.1,9.45
2492,55,790,Vegetarian,8,4.783647330038152,39.5,158,197.5,276.5,118.5,8.25,11,16.5,19.25
2495,74,162,Vegetarian,4,3.6674962525470303,8.1,32.4,40.5,56.7,24.3,11.1,14.8,22.2,25.9
2498,5,595,Vegetarian,4,4.146053903197,29.75,119,148.75,208.25,89.25,0.75,1,1.5,1.75
2501,37,532,Vegetarian,4,3.728817925017398,26.6,106.4,133,186.2,79.8,5.55,7.4,11.1,12.95
2504,25,338,Vegetarian,10,5.0064564742207756,16.9,67.6,84.5,118.3,50.7,3.75,5,7.5,8.75
2507,71,728,Vegetarian,5,4.920426597454842,36.4,145.6,182,254.8,109.2,10.65,14.2,21.3,24.85
2510,90,100,Vegetarian,8,0.6854305286130292,5,20,25,35,15,13.5,18,27,31.5
2513,70,445,Vegetarian,2,2.493817762171842,22.25,89,111.25,155.75,66.75,10.5,14,21,24.5
2516,13,751,Vegetarian,5,1.620767561417288,37.55,150.2,187.75,262.85,112.65,1.95,2.6,3.9,4.55
2519,40,277,Vegetarian,2,5.3698234095662505,13.85,55.4,69.25,96.95,41.55,6,8,12,14
2522,22,271,Vegetarian,3,0.5645121710405611,13.55,54.2,67.75,94.85,40.65,3.3,4.4,6.6,7.7
2525,90,187,Vegetarian,1,2.88593065080509,9.35,37.4,46.75,65.45,28.05,13.5,18,27,31.5
2528,100,674,Vegetarian,7,1.4171474415796144,33.7,134.8,168.5,235.9,101.1,15,20,30,35
2531,50,558,Vegetarian,10,1.0474367336411783,27.9,111.6,139.5,195.3,83.7,7.5,10,15,17.5
2534,27,916,Vegetarian,5,2.9795805869345,45.8,183.2,229,320.6,137.4,4.05,5.4,8.1,9.45
2537,86,261,Vegetarian,1,0.89403273862477,13.05,52.2,65.25,91.35,39.15,12.9,17.2,25.8,30.1
2540,6,641,Vegetarian,9,4.952463153903562,32.05,128.2,160.25,224.35,96.15,0.9,1.2,1.8,2.1
2543,52,983,Vegetarian,1,2.5410344392360615,49.15,196.6,245.75,344.05,147.45,7.8,10.4,15.6,18.2
2546,92,635,Vegetarian,2,3.296122522518651,31.75,127,158.75,222.25,95.25,13.8,18.4,27.6,32.2
2549,35,160,Vegetarian,2,2.339254742854483,8,32,40,56,24,5.25,7,10.5,12.25
2552,23,173,Vegetarian,4,0.8313323247628969,8.65,34.6,43.25,60.55,25.95,3.45,4.6,6.9,8.05
2555,18,214,Vegetarian,10,3.3936298896652306,10.7,42.8,53.5,74.9,32.1,2.7,3.6,5.4,6.3
2558,95,634,Vegetarian,4,1.5291528584827792,31.7,126.8,158.5,221.9,95.1,14.25,19,28.5,33.25
2561,60,174,Vegetarian,8,0.5866846184923487,8.7,34.8,43.5,60.9,26.1,9,12,18,21
2564,84,372,Vegetarian,4,3.5239322877755686,18.6,74.4,93,130.2,55.8,12.6,16.8,25.2,29.4
2567,29,835,Vegetarian,2,3.4870822340973895,41.75,167,208.75,292.25,125.25,4.35,5.8,8.7,10.15
2570,37,480,Vegetarian,1,4.603911959582238,24,96,120,168,72,5.55,7.4,11.1,12.95
2573,57,813,Vegetarian,1,0.9315101009931083,40.65,162.6,203.25,284.55,121.95,8.55,11.4,17.1,19.95
2576,30,758,Vegetarian,9,3.7790629734969032,37.9,151.6,189.5,265.3,113.7,4.5,6,9,10.5
2579,93,298,Vegetarian,5,2.8672224402211017,14.9,59.6,74.5,104.3,44.7,13.95,18.6,27.9,32.55
2582,21,130,Vegetarian,4,3.6396466410979422,6.5,26,32.5,45.5,19.5,3.15,4.2,6.3,7.35
2585,18,477,Vegetarian,9,2.4120376484052763,23.85,95.4,119.25,166.95,71.55,2.7,3.6,5.4,6.3
2588,19,699,Vegetarian,5,5.250810392071468,34.95,139.8,174.75,244.65,104.85,2.85,3.8,5.7,6.65
2591,13,171,Vegetarian,10,3.8388407597245893,8.55,34.2,42.75,59.85,25.65,1.95,2.6,3.9,4.55
2594,41,901,Vegetarian,8,3.326809726383259,45.05,180.2,225.25,315.35,135.15,6.15,8.2,12.3,14.35
2597,12,923,Vegetarian,8,5.210748687717984,46.15,184.6,230.75,323.05,138.45,1.8,2.4,3.6,4.2
2600,1,460,Vegetarian,1,4.235123167755514,23,92,115,161,69,0.15,0.2,0.3,0.35
2603,54,387,Vegetarian,8,2.497357000396114,19.35,77.4,96.75,135.45,58.05,8.1,10.8,16.2,18.9
2606,48,479,Vegetarian,7,4.110962890724589,23.95,95.8,119.75,167.65,71.85,7.2,9.6,14.4,16.8
2609,17,171,Vegetarian,3,2.5675619062009734,8.55,34.2,42.75,59.85,25.65,2.55,3.4,5.1,5.95
2612,31,790,Vegetarian,9,2.47122003223968,39.5,158,197.5,276.5,118.5,4.65,6.2,9.3,10.85
2615,24,198,Vegetarian,5,3.28112947888287,9.9,39.6,49.5,69.3,29.7,3.6,4.8,7.2,8.4
2618,1,242,Vegetarian,2,0.9354710156197478,12.1,48.4,60.5,84.7,36.3,0.15,0.2,0.3,0.35
2621,29,889,Vegetarian,6,3.8690034065348295,44.45,177.8,222.25,311.15,133.35,4.35,5.8,8.7,10.15
2624,21,579,Vegetarian,1,2.837813320460636,28.95,115.8,144.75,202.65,86.85,3.15,4.2,6.3,7.35
2627,95,381,Vegetarian,7,2.212697521958708,19.05,76.2,95.25,133.35,57.15,14.25,19,28.5,33.25
2630,39,271,Vegetarian,9,1.8457486462727475,13.55,54.2,67.75,94.85,40.65,5.85,7.8,11.7,13.65
2633,72,799,Vegetarian,3,3.9674145175488356,39.95,159.8,199.75,279.65,119.85,10.8,14.4,21.6,25.2
2636,58,366,Vegetarian,8,3.6461473515291583,18.3,73.2,91.5,128.1,54.9,8.7,11.6,17.4,20.3
2639,1,725,Vegetarian,3,3.493836447450028,36.25,145,181.25,253.75,108.75,0.15,0.2,0.3,0.35
2642,55,138,Vegetarian,2,3.0738017090050973,6.9,27.6,34.5,48.3,20.7,8.25,11,16.5,19.25
2645,68,963,Vegetarian,8,5.137453958516937,48.15,192.6,240.75,337.05,144.45,10.2,13.6,20.4,23.8
2648,83,212,Vegetarian,10,1.9456162707536961,10.6,42.4,53,74.2,31.8,12.45,16.6,24.9,29.05
2651,1,546,Vegetarian,3,1.0153174035276353,27.3,109.2,136.5,191.1,81.9,0.15,0.2,0.3,0.35
2654,42,696,Vegetarian,10,5.370199999979822,34.8,139.2,174,243.6,104.4,6.3,8.4,12.6,14.7
2657,39,310,Vegetarian,4,4.980856990891574,15.5,62,77.5,108.5,46.5,5.85,7.8,11.7,13.65
2660,39,407,Vegetarian,8,4.785710614775669,20.35,81.4,101.75,142.45,61.05,5.85,7.8,11.7,13.65
2663,17,462,Vegetarian,3,3.663308832861254,23.1,92.4,115.5,161.7,69.3,2.55,3.4,5.1,5.95
2666,75,684,Vegetarian,2,4.468743354563841,34.2,136.8,171,239.4,102.6,11.25,15,22.5,26.25
2669,26,874,Vegetarian,4,3.5258543130658024,43.7,174.8,218.5,305.9,131.1,3.9,5.2,7.8,9.1
2672,77,876,Vegetarian,4,3.862543663277288,43.8,175.2,219,306.6,131.4,11.55,15.4,23.1,26.95
2675,44,517,Vegetarian,9,0.5199119357096428,25.85,103.4,129.25,180.95,77.55,6.6,8.8,13.2,15.4
2678,83,228,Vegetarian,8,5.110066084233957,11.4,45.6,57,79.8,34.2,12.45,16.6,24.9,29.05
2681,36,624,Vegetarian,1,2.8381435405556443,31.2,124.8,156,218.4,93.6,5.4,7.2,10.8,12.6
2684,6,276,Vegetarian,1,1.4292758068656926,13.8,55.2,69,96.6,41.4,0.9,1.2,1.8,2.1
2687,48,320,Vegetarian,5,1.2389917514281141,16,64,80,112,48,7.2,9.6,14.4,16.8
2690,74,224,Vegetarian,3,4.905892802474252,11.2,44.8,56,78.4,33.6,11.1,14.8,22.2,25.9
2693,93,350,Vegetarian,8,0.6322573225307594,17.5,70,87.5,122.5,52.5,13.95,18.6,27.9,32.55
2696,63,728,Vegetarian,8,2.4140782433731234,36.4,145.6,182,254.8,109.2,9.45,12.6,18.9,22.05
2699,96,522,Vegetarian,10,3.6683899231646877,26.1,104.4,130.5,182.7,78.3,14.4,19.2,28.8,33.6
2702,27,167,Vegetarian,2,3.8555642681727242,8.35,33.4,41.75,58.45,25.05,4.05,5.4,8.1,9.45
2705,98,388,Vegetarian,2,5.090427603640412,19.4,77.6,97,135.8,58.2,14.7,19.6,29.4,34.3
2708,85,430,Vegetarian,8,4.509525973616425,21.5,86,107.5,150.5,64.5,12.75,17,25.5,29.75
2711,36,356,Vegetarian,1,0.7904566162276717,17.8,71.2,89,124.6,53.4,5.4,7.2,10.8,12.6
2714,62,466,Vegetarian,6,2.898394050276009,23.3,93.2,116.5,163.1,69.9,9.3,12.4,18.6,21.7
2717,31,259,Vegetarian,3,4.741080732395589,12.95,51.8,64.75,90.65,38.85,4.65,6.2,9.3,10.85
2720,56,298,Vegetarian,8,4.9090386491482,14.9,59.6,74.5,104.3,44.7,8.4,11.2,16.8,19.6
2723,25,420,Vegetarian,1,3.9004723659403115,21,84,105,147,63,3.75,5,7.5,8.75
2726,78,190,Vegetarian,3,1.6197694603062347,9.5,38,47.5,66.5,28.5,11.7,15.6,23.4,27.3
2729,46,224,Vegetarian,7,3.208849324559404,11.2,44.8,56,78.4,33.6,6.9,9.2,13.8,16.1
2732,16,839,Vegetarian,8,5.320965469006472,41.95,167.8,209.75,293.65,125.85,2.4,3.2,4.8,5.6
2735,83,951,Vegetarian,7,1.2922121344267752,47.55,190.2,237.75,332.85,142.65,12.45,16.6,24.9,29.05
2738,32,291,Vegetarian,10,4.716918980861496,14.55,58.2,72.75,101.85,43.65,4.8,6.4,9.6,11.2
2741,58,960,Vegetarian,10,0.7712553932355222,48,192,240,336,144,8.7,11.6,17.4,20.3
2744,73,605,Vegetarian,2,0.6764503987046395,30.25,121,151.25,211.75,90.75,10.95,14.6,21.9,25.55
2747,60,287,Vegetarian,4,1.7830270258868475,14.35,57.4,71.75,100.45,43.05,9,12,18,21
2750,9,735,Vegetarian,2,1.773196258818492,36.75,147,183.75,257.25,110.25,1.35,1.8,2.7,3.15
2753,72,796,Vegetarian,10,4.3468366366988995,39.8,159.2,199,278.6,119.4,10.8,14.4,21.6,25.2
2756,63,535,Vegetarian,10,1.5493938354746573,26.75,107,133.75,187.25,80.25,9.45,12.6,18.9,22.05
2759,96,327,Vegetarian,9,2.808608233899899,16.35,65.4,81.75,114.45,49.05,14.4,19.2,28.8,33.6
2762,53,874,Vegetarian,5,1.580592632582182,43.7,174.8,218.5,305.9,131.1,7.95,10.6,15.9,18.55
2765,23,538,Vegetarian,9,5.203349080462612,26.9,107.6,134.5,188.3,80.7,3.45,4.6,6.9,8.05
2768,3,389,Vegetarian,9,2.7731953754306113,19.45,77.8,97.25,136.15,58.35,0.45,0.6,0.9,1.05
2771,89,391,Vegetarian,6,0.8893183275852241,19.55,78.2,97.75,136.85,58.65,13.35,17.8,26.7,31.15
2774,48,390,Vegetarian,9,3.7087261817447588,19.5,78,97.5,136.5,58.5,7.2,9.6,14.4,16.8
2777,33,110,Vegetarian,8,4.918609355948494,5.5,22,27.5,38.5,16.5,4.95,6.6,9.9,11.55
2780,68,398,Vegetarian,6,4.056756022334255,19.9,79.6,99.5,139.3,59.7,10.2,13.6,20.4,23.8
2783,7,920,Vegetarian,10,2.7590037894336437,46,184,230,322,138,1.05,1.4,2.1,2.45
2786,5,514,Vegetarian,7,4.628451960661473,25.7,102.8,128.5,179.9,77.1,0.75,1,1.5,1.75
2789,63,208,Vegetarian,2,3.5900738667073933,10.4,41.6,52,72.8,31.2,9.45,12.6,18.9,22.05
2792,77,442,Vegetarian,9,4.434920691057872,22.1,88.4,110.5,154.7,66.3,11.55,15.4,23.1,26.95
2795,93,125,Vegetarian,3,1.148638677801749,6.25,25,31.25,43.75,18.75,13.95,18.6,27.9,32.55
2798,25,171,Vegetarian,7,0.7536587362482184,8.55,34.2,42.75,59.85,25.65,3.75,5,7.5,8.75
2801,97,119,Vegetarian,9,2.437399932435453,5.95,23.8,29.75,41.65,17.85,14.55,19.4,29.1,33.95
2804,72,284,Vegetarian,8,5.388020176649806,14.2,56.8,71,99.4,42.6,10.8,14.4,21.6,25.2
2807,11,321,Vegetarian,4,3.659058092894842,16.05,64.2,80.25,112.35,48.15,1.65,2.2,3.3,3.85
2810,67,795,Vegetarian,10,3.412233304858715,39.75,159,198.75,278.25,119.25,10.05,13.4,20.1,23.45
2813,83,398,Vegetarian,4,4.530580996561336,19.9,79.6,99.5,139.3,59.7,12.45,16.6,24.9,29.05
2816,37,249,Vegetarian,10,1.2012963070492688,12.45,49.8,62.25,87.15,37.35,5.55,7.4,11.1,12.95
2819,6,148,Vegetarian,9,5.2825778400183285,7.4,29.6,37,51.8,22.2,0.9,1.2,1.8,2.1
2822,92,761,Vegetarian,10,0.545573914356628,38.05,152.2,190.25,266.35,114.15,13.8,18.4,27.6,32.2
2825,60,475,Vegetarian,1,5.310845021060627,23.75,95,118.75,166.25,71.25,9,12,18,21
2828,50,448,Vegetarian,5,5.255482031221066,22.4,89.6,112,156.8,67.2,7.5,10,15,17.5
2831,23,148,Vegetarian,6,4.7212195998879505,7.4,29.6,37,51.8,22.2,3.45,4.6,6.9,8.05
2834,83,873,Vegetarian,9,2.065007194514456,43.65,174.6,218.25,305.55,130.95,12.45,16.6,24.9,29.05
2837,99,467,Vegetarian,6,3.4452540954388655,23.35,93.4,116.75,163.45,70.05,14.85,19.8,29.7,34.65
2840,25,639,Vegetarian,7,1.7880959584690688,31.95,127.8,159.75,223.65,95.85,3.75,5,7.5,8.75
2843,64,968,Vegetarian,1,4.532393814319326,48.4,193.6,242,338.8,145.2,9.6,12.8,19.2,22.4
2846,13,479,Vegetarian,10,4.211204025185517,23.95,95.8,119.75,167.65,71.85,1.95,2.6,3.9,4.55
2849,57,436,Vegetarian,1,1.727450617869812,21.8,87.2,109,152.6,65.4,8.55,11.4,17.1,19.95
2852,12,208,Vegetarian,7,1.7064770218808114,10.4,41.6,52,72.8,31.2,1.8,2.4,3.6,4.2
2855,61,963,Vegetarian,9,2.6994729714243553,48.15,192.6,240.75,337.05,144.45,9.15,12.2,18.3,21.35
2858,72,287,Vegetarian,1,1.9800640908009295,14.35,57.4,71.75,100.45,43.05,10.8,14.4,21.6,25.2
2861,9,838,Vegetarian,10,4.63119016675393,41.9,167.6,209.5,293.3,125.7,1.35,1.8,2.7,3.15
2864,91,115,Vegetarian,7,1.344225001107581,5.75,23,28.75,40.25,17.25,13.65,18.2,27.3,31.85
